pn_id,part_number,slug,brand,equipment,confirmed_models,category,description,original_description_en,original_description_cn,model_evidence,verification,confidence,evidence_summary,source_files,page_h1,seo_title,meta_description,canonical_path,cta_text,rfq_path,import_status,last_verified_date
PN-001876,T6H20,t6h20,Sandvik / EIMCO,Underground LHD,ED10,Fastener,六角头螺栓,,六角头螺栓,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 80, item 20",伊泰LS190-ED10配件手册.pdf,T6H20 — 六角头螺栓,T6H20 六角头螺栓 | ED10 Spare Part,Verified part number T6H20: 六角头螺栓 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/t6h20,Request Quote,/rfq/new?partNumber=T6H20,PUBLISHED_READY,2026-09-18
PN-001908,WG6F,wg6f,Sandvik / EIMCO,Underground LHD,ED10,Fastener,弹簧垫圈,,弹簧垫圈,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 80, item 21",伊泰LS190-ED10配件手册.pdf,WG6F — 弹簧垫圈,WG6F 弹簧垫圈 | ED10 Spare Part,Verified part number WG6F: 弹簧垫圈 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/wg6f,Request Quote,/rfq/new?partNumber=WG6F,PUBLISHED_READY,2026-09-18
PN-000741,A2U900-331057,a2u900-331057,Sandvik / EIMCO,Underground LHD,ED10,Transmission/Driveline,变速箱,,变速箱,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 82, item 1",伊泰LS190-ED10配件手册.pdf,A2U900-331057 — 变速箱,A2U900-331057 变速箱 | ED10 Spare Part,Verified part number A2U900-331057: 变速箱 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/a2u900-331057,Request Quote,/rfq/new?partNumber=A2U900-331057,PUBLISHED_READY,2026-09-18
PN-000387,A2U130-197201,a2u130-197201,Sandvik / EIMCO,Underground LHD,ED10,Other,罩,,罩,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 82, item 2",伊泰LS190-ED10配件手册.pdf,A2U130-197201 — 罩,A2U130-197201 罩 | ED10 Spare Part,Verified part number A2U130-197201: 罩 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/a2u130-197201,Request Quote,/rfq/new?partNumber=A2U130-197201,PUBLISHED_READY,2026-09-18
PN-000603,A2U220-330040,a2u220-330040,Sandvik / EIMCO,Underground LHD,ED10,Transmission/Driveline,变速箱隔离安装组,,变速箱隔离安装组,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 82, item 3",伊泰LS190-ED10配件手册.pdf,A2U220-330040 — 变速箱隔离安装组,A2U220-330040 变速箱隔离安装组 | ED10 Spare Part,Verified part number A2U220-330040: 变速箱隔离安装组 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on Kuangpe,/part-number/a2u220-330040,Request Quote,/rfq/new?partNumber=A2U220-330040,PUBLISHED_READY,2026-09-18
PN-000850,A2U913-391143,a2u913-391143,Sandvik / EIMCO,Underground LHD,ED10,Structure,升举托架,,升举托架,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 82, item 4",伊泰LS190-ED10配件手册.pdf,A2U913-391143 — 升举托架,A2U913-391143 升举托架 | ED10 Spare Part,Verified part number A2U913-391143: 升举托架 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun,/part-number/a2u913-391143,Request Quote,/rfq/new?partNumber=A2U913-391143,PUBLISHED_READY,2026-09-18
PN-000851,A2U913-391144,a2u913-391144,Sandvik / EIMCO,Underground LHD,ED10,Structure,升举托架,,升举托架,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 82, item 5",伊泰LS190-ED10配件手册.pdf,A2U913-391144 — 升举托架,A2U913-391144 升举托架 | ED10 Spare Part,Verified part number A2U913-391144: 升举托架 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun,/part-number/a2u913-391144,Request Quote,/rfq/new?partNumber=A2U913-391144,PUBLISHED_READY,2026-09-18
PN-001439,CL268361,cl268361,Sandvik / EIMCO,Underground LHD,ED10,Other,输入轴及前盖组,,输入轴及前盖组,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 84, item 1",伊泰LS190-ED10配件手册.pdf,CL268361 — 输入轴及前盖组,CL268361 输入轴及前盖组 | ED10 Spare Part,Verified part number CL268361: 输入轴及前盖组 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl268361,Request Quote,/rfq/new?partNumber=CL268361,PUBLISHED_READY,2026-09-18
PN-001443,CL269750,cl269750,Sandvik / EIMCO,Underground LHD,ED10,Transmission/Driveline,变速箱壳及后盖组,,变速箱壳及后盖组,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 84, item 2",伊泰LS190-ED10配件手册.pdf,CL269750 — 变速箱壳及后盖组,CL269750 变速箱壳及后盖组 | ED10 Spare Part,Verified part number CL269750: 变速箱壳及后盖组 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl269750,Request Quote,/rfq/new?partNumber=CL269750,PUBLISHED_READY,2026-09-18
PN-001445,CL269765,cl269765,Sandvik / EIMCO,Underground LHD,ED10,Transmission/Driveline,变速箱壳及后盖,,变速箱壳及后盖,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 84, item 3",伊泰LS190-ED10配件手册.pdf,CL269765 — 变速箱壳及后盖,CL269765 变速箱壳及后盖 | ED10 Spare Part,Verified part number CL269765: 变速箱壳及后盖 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl269765,Request Quote,/rfq/new?partNumber=CL269765,PUBLISHED_READY,2026-09-18
PN-001440,CL269658,cl269658,Sandvik / EIMCO,Underground LHD,ED10,Other,倒车及高速挡车轴组,,倒车及高速挡车轴组,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 84, item 4",伊泰LS190-ED10配件手册.pdf,CL269658 — 倒车及高速挡车轴组,CL269658 倒车及高速挡车轴组 | ED10 Spare Part,Verified part number CL269658: 倒车及高速挡车轴组 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun,/part-number/cl269658,Request Quote,/rfq/new?partNumber=CL269658,PUBLISHED_READY,2026-09-18
PN-001441,CL269659,cl269659,Sandvik / EIMCO,Underground LHD,ED10,Other,进挡及第耳挡车轴组,,进挡及第耳挡车轴组,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 84, item 5",伊泰LS190-ED10配件手册.pdf,CL269659 — 进挡及第耳挡车轴组,CL269659 进挡及第耳挡车轴组 | ED10 Spare Part,Verified part number CL269659: 进挡及第耳挡车轴组 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun,/part-number/cl269659,Request Quote,/rfq/new?partNumber=CL269659,PUBLISHED_READY,2026-09-18
PN-001444,CL269761,cl269761,Sandvik / EIMCO,Underground LHD,ED10,Other,车轴组,,车轴组,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 84, item 6",伊泰LS190-ED10配件手册.pdf,CL269761 — 车轴组,CL269761 车轴组 | ED10 Spare Part,Verified part number CL269761: 车轴组 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl269761,Request Quote,/rfq/new?partNumber=CL269761,PUBLISHED_READY,2026-09-18
PN-001442,CL269722,cl269722,Sandvik / EIMCO,Underground LHD,ED10,Other,怠速车轴及第4挡速度,,怠速车轴及第4挡速度,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 84, item 7",伊泰LS190-ED10配件手册.pdf,CL269722 — 怠速车轴及第4挡速度,CL269722 怠速车轴及第4挡速度 | ED10 Spare Part,Verified part number CL269722: 怠速车轴及第4挡速度 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYu,/part-number/cl269722,Request Quote,/rfq/new?partNumber=CL269722,PUBLISHED_READY,2026-09-18
PN-001345,CL240429,cl240429,Sandvik / EIMCO,Underground LHD,ED10,Other,输出轴组,,输出轴组,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 84, item 8",伊泰LS190-ED10配件手册.pdf,CL240429 — 输出轴组,CL240429 输出轴组 | ED10 Spare Part,Verified part number CL240429: 输出轴组 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl240429,Request Quote,/rfq/new?partNumber=CL240429,PUBLISHED_READY,2026-09-18
PN-001308,CL235800,cl235800,Sandvik / EIMCO,Underground LHD,ED10,Hydraulic,控制阀安装,,控制阀安装,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 84, item 9",伊泰LS190-ED10配件手册.pdf,CL235800 — 控制阀安装,CL235800 控制阀安装 | ED10 Spare Part,Verified part number CL235800: 控制阀安装 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl235800,Request Quote,/rfq/new?partNumber=CL235800,PUBLISHED_READY,2026-09-18
PN-001321,CL237637,cl237637,Sandvik / EIMCO,Underground LHD,ED10,Other,法兰,,法兰,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 84, item 10; ED10 parts manual page 84, item 14",伊泰LS190-ED10配件手册.pdf,CL237637 — 法兰,CL237637 法兰 | ED10 Spare Part,Verified part number CL237637: 法兰 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl237637,Request Quote,/rfq/new?partNumber=CL237637,PUBLISHED_READY,2026-09-18
PN-001223,CL215634,cl215634,Sandvik / EIMCO,Underground LHD,ED10,Fastener,螺母,,螺母,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 84, item 11; ED10 parts manual page 84, item 15",伊泰LS190-ED10配件手册.pdf,CL215634 — 螺母,CL215634 螺母 | ED10 Spare Part,Verified part number CL215634: 螺母 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl215634,Request Quote,/rfq/new?partNumber=CL215634,PUBLISHED_READY,2026-09-18
PN-001291,CL231916,cl231916,Sandvik / EIMCO,Underground LHD,ED10,Fastener,垫圈,,垫圈,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 84, item 12; ED10 parts manual page 84, item 16",伊泰LS190-ED10配件手册.pdf,CL231916 — 垫圈,CL231916 垫圈 | ED10 Spare Part,Verified part number CL231916: 垫圈 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl231916,Request Quote,/rfq/new?partNumber=CL231916,PUBLISHED_READY,2026-09-18
PN-001437,CL25K60128,cl25k60128,Sandvik / EIMCO,Underground LHD,ED10,Other,O形圈,,O形圈,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 84, item 13; ED10 parts manual page 84, item 17",伊泰LS190-ED10配件手册.pdf,CL25K60128 — O形圈,CL25K60128 O形圈 | ED10 Spare Part,Verified part number CL25K60128: O形圈 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl25k60128,Request Quote,/rfq/new?partNumber=CL25K60128,PUBLISHED_READY,2026-09-18
PN-001221,CL214985,cl214985,Sandvik / EIMCO,Underground LHD,ED10,Other,法兰,,法兰 | 法兰盘,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 84, item 18; ED10 parts manual page 116, item 12",伊泰LS190-ED10配件手册.pdf,CL214985 — 法兰,CL214985 法兰 | ED10 Spare Part,Verified part number CL214985: 法兰 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl214985,Request Quote,/rfq/new?partNumber=CL214985,PUBLISHED_READY,2026-09-18
PN-001225,CL216058,cl216058,Sandvik / EIMCO,Underground LHD,ED10,Fastener,螺母,,螺母 | 输出轴螺母,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 84, item 19; ED10 parts manual page 127, item 13",伊泰LS190-ED10配件手册.pdf,CL216058 — 螺母,CL216058 螺母 | ED10 Spare Part,Verified part number CL216058: 螺母 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl216058,Request Quote,/rfq/new?partNumber=CL216058,PUBLISHED_READY,2026-09-18
PN-001088,CL102745,cl102745,Sandvik / EIMCO,Underground LHD,ED10,Fastener,垫圈,,垫圈 | 输出轴垫圈,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 84, item 20; ED10 parts manual page 127, item 12",伊泰LS190-ED10配件手册.pdf,CL102745 — 垫圈,CL102745 垫圈 | ED10 Spare Part,Verified part number CL102745: 垫圈 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl102745,Request Quote,/rfq/new?partNumber=CL102745,PUBLISHED_READY,2026-09-18
PN-001431,CL258K40112,cl258k40112,Sandvik / EIMCO,Underground LHD,ED10,Other,O形圈,,O形圈,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 84, item 21",伊泰LS190-ED10配件手册.pdf,CL258K40112 — O形圈,CL258K40112 O形圈 | ED10 Spare Part,Verified part number CL258K40112: O形圈 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl258k40112,Request Quote,/rfq/new?partNumber=CL258K40112,PUBLISHED_READY,2026-09-18
PN-001322,CL237720,cl237720,Sandvik / EIMCO,Underground LHD,ED10,Other,输入轴法兰油封,,输入轴法兰油封,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 86, item 1",伊泰LS190-ED10配件手册.pdf,CL237720 — 输入轴法兰油封,CL237720 输入轴法兰油封 | ED10 Spare Part,Verified part number CL237720: 输入轴法兰油封 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl237720,Request Quote,/rfq/new?partNumber=CL237720,PUBLISHED_READY,2026-09-18
PN-001239,CL223901,cl223901,Sandvik / EIMCO,Underground LHD,ED10,Other,输入轴前轴承卡环,,输入轴前轴承卡环 | 4挡速度离合器润滑管 | 定位钢球,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 86, item 2; ED10 parts manual page 86, item 4; ED10 parts manual page 88, item 31; ED10 parts manual page 88, item 34",伊泰LS190-ED10配件手册.pdf,CL223901 — 输入轴前轴承卡环,CL223901 输入轴前轴承卡环 | ED10 Spare Part,Verified part number CL223901: 输入轴前轴承卡环 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl223901,Request Quote,/rfq/new?partNumber=CL223901,PUBLISHED_READY,2026-09-18
PN-001251,CL225603,cl225603,Sandvik / EIMCO,Underground LHD,ED10,Other,输入轴前轴承,,输入轴前轴承,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 86, item 3",伊泰LS190-ED10配件手册.pdf,CL225603 — 输入轴前轴承,CL225603 输入轴前轴承 | ED10 Spare Part,Verified part number CL225603: 输入轴前轴承 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl225603,Request Quote,/rfq/new?partNumber=CL225603,PUBLISHED_READY,2026-09-18
PN-001092,CL10F-16,cl10f-16,Sandvik / EIMCO,Underground LHD,ED10,Other,管塞,,管塞 | 变换器腔室管道塞子,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 86, item 5; ED10 parts manual page 120, item 6",伊泰LS190-ED10配件手册.pdf,CL10F-16 — 管塞,CL10F-16 管塞 | ED10 Spare Part,Verified part number CL10F-16: 管塞 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl10f-16,Request Quote,/rfq/new?partNumber=CL10F-16,PUBLISHED_READY,2026-09-18
PN-001366,CL244427,cl244427,Sandvik / EIMCO,Underground LHD,ED10,Other,前罩和管装配－包括零件7到13，15到18，23，24和25。,,前罩和管装配－包括零件7到13，15到18，23，24和25。,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 86, item 6",伊泰LS190-ED10配件手册.pdf,CL244427 — 前罩和管装配－包括零件7到13，15到18，23，24和25。,CL244427 前罩和管装配－包括零件7到13，15到18，23，24和25。 | ED10 Spare Part,Verified part number CL244427: 前罩和管装配－包括零件7到13，15到18，23，24和25。 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts su,/part-number/cl244427,Request Quote,/rfq/new?partNumber=CL244427,PUBLISHED_READY,2026-09-18
PN-001478,CL76K-110,cl76k-110,Sandvik / EIMCO,Underground LHD,ED10,Other,O形圈,,O形圈,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 86, item 7",伊泰LS190-ED10配件手册.pdf,CL76K-110 — O形圈,CL76K-110 O形圈 | ED10 Spare Part,Verified part number CL76K-110: O形圈 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl76k-110,Request Quote,/rfq/new?partNumber=CL76K-110,PUBLISHED_READY,2026-09-18
PN-001282,CL231629,cl231629,Sandvik / EIMCO,Underground LHD,ED10,Other,3挡管路装配,,3挡管路装配,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 86, item 8",伊泰LS190-ED10配件手册.pdf,CL231629 — 3挡管路装配,CL231629 3挡管路装配 | ED10 Spare Part,Verified part number CL231629: 3挡管路装配 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl231629,Request Quote,/rfq/new?partNumber=CL231629,PUBLISHED_READY,2026-09-18
PN-001269,CL231048,cl231048,Sandvik / EIMCO,Underground LHD,ED10,Other,管卡,,管卡,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 86, item 9",伊泰LS190-ED10配件手册.pdf,CL231048 — 管卡,CL231048 管卡 | ED10 Spare Part,Verified part number CL231048: 管卡 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl231048,Request Quote,/rfq/new?partNumber=CL231048,PUBLISHED_READY,2026-09-18
PN-001446,CL4 E-05,cl4-e-05,Sandvik / EIMCO,Underground LHD,ED10,Fastener,管卡螺钉防松垫圈,,管卡螺钉防松垫圈 | 套管防松螺钉，防松垫圈,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 86, item 10; ED10 parts manual page 86, item 17",伊泰LS190-ED10配件手册.pdf,CL4 E-05 — 管卡螺钉防松垫圈,CL4 E-05 管卡螺钉防松垫圈 | ED10 Spare Part,Verified part number CL4 E-05: 管卡螺钉防松垫圈 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl4-e-05,Request Quote,/rfq/new?partNumber=CL4 E-05,PUBLISHED_READY,2026-09-18
PN-001125,CL1C-510,cl1c-510,Sandvik / EIMCO,Underground LHD,ED10,Fastener,管卡螺钉,,管卡螺钉 | 套管防松螺钉,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 86, item 11; ED10 parts manual page 86, item 18",伊泰LS190-ED10配件手册.pdf,CL1C-510 — 管卡螺钉,CL1C-510 管卡螺钉 | ED10 Spare Part,Verified part number CL1C-510: 管卡螺钉 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl1c-510,Request Quote,/rfq/new?partNumber=CL1C-510,PUBLISHED_READY,2026-09-18
PN-001364,CL243377,cl243377,Sandvik / EIMCO,Underground LHD,ED10,Other,调节器旁通管装配,,调节器旁通管装配,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 86, item 12",伊泰LS190-ED10配件手册.pdf,CL243377 — 调节器旁通管装配,CL243377 调节器旁通管装配 | ED10 Spare Part,Verified part number CL243377: 调节器旁通管装配 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl243377,Request Quote,/rfq/new?partNumber=CL243377,PUBLISHED_READY,2026-09-18
PN-001281,CL231628,cl231628,Sandvik / EIMCO,Underground LHD,ED10,Other,倒挡管路装配,,倒挡管路装配,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 86, item 13",伊泰LS190-ED10配件手册.pdf,CL231628 — 倒挡管路装配,CL231628 倒挡管路装配 | ED10 Spare Part,Verified part number CL231628: 倒挡管路装配 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/cl231628,Request Quote,/rfq/new?partNumber=CL231628,PUBLISHED_READY,2026-09-18
