pn_id,part_number,brand,equipment,model,model_evidence,verification,evidence_summary,relation_status
PN-001454,CL4E-07,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 86, item 28; ED10 parts manual page 86, item 32; ED10 parts manual page 86, item 34; ED10 parts manual page 88, item 8; ED10 parts manual page 88, item 12; ED10 parts manual page 91, item 4; ED10 parts manual page 91, item 7; ED10 parts manual page 127, item 9; ED10 parts manual page 127, item 16",ACTIVE
PN-001228,CL219370,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 86, item 29",ACTIVE
PN-001477,CL76 K-225,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 86, item 30",ACTIVE
PN-001081,CL1 C-728,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 86, item 31",ACTIVE
PN-001476,CL7 C-720,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 86, item 33",ACTIVE
PN-001277,CL231606,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 86, item 35",ACTIVE
PN-001209,CL214295,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 86, item 36",ACTIVE
PN-001481,CL76K-211,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 1; ED10 parts manual page 88, item 9",ACTIVE
PN-001263,CL230900,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 3",ACTIVE
PN-001208,CL214118,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 4",ACTIVE
PN-001351,CL242408,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 5; ED10 parts manual page 91, item 1",ACTIVE
PN-001430,CL251473,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 6",ACTIVE
PN-001118,CL17C-720,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 7",ACTIVE
PN-001137,CL200991,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 11; ED10 parts manual page 91, item 8",ACTIVE
PN-001471,CL64D-07,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 13",ACTIVE
PN-001327,CL239244,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 14; ED10 parts manual page 91, item 5; ED10 parts manual page 99, item 34",ACTIVE
PN-001224,CL215757,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 15",ACTIVE
PN-001449,CL40K-04,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 16; ED10 parts manual page 88, item 17",ACTIVE
PN-001412,CL251380,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 16A",ACTIVE
PN-001275,CL231390,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 18",ACTIVE
PN-001229,CL219373,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 19",ACTIVE
PN-001424,CL251437,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 20",ACTIVE
PN-000102,20A,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 20a",ACTIVE
PN-001475,CL6H-36,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 23",ACTIVE
PN-001304,CL234836,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 24",ACTIVE
PN-001480,CL76K-12,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 25; ED10 parts manual page 88, item 28",ACTIVE
PN-001278,CL231619,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 26",ACTIVE
PN-001279,CL231620,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 30",ACTIVE
PN-001307,CL235314,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 32",ACTIVE
PN-001093,CL10J-08,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 33",ACTIVE
PN-001452,CL4C-516,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 35",ACTIVE
PN-001267,CL230921,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 36",ACTIVE
PN-001482,CL76K-216,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 37",ACTIVE
PN-001397,CL249894,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 38; ED10 parts manual page 88, item 60; ED10 parts manual page 89, item 63",ACTIVE
PN-001380,CL247884,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 61",ACTIVE
PN-001381,CL247885,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 88, item 62",ACTIVE
PN-001385,CL248166,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 89, item 64",ACTIVE
PN-001135,CL1KM-18,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 89, item 66",ACTIVE
PN-001479,CL76K-114,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 89, item 67",ACTIVE
PN-001414,CL251425,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 91, item 2",ACTIVE
PN-001117,CL17 C-720,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 91, item 3",ACTIVE
PN-001470,CL64 D-07,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 91, item 6",ACTIVE
PN-001396,CL249779,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 1; ED10 parts manual page 96, item 1",ACTIVE
PN-001382,CL247949,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 2; ED10 parts manual page 93, item 6; ED10 parts manual page 96, item 2; ED10 parts manual page 96, item 7",ACTIVE
PN-001336,CL239947,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 3; ED10 parts manual page 96, item 3",ACTIVE
PN-001096,CL10J-4,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 4",ACTIVE
PN-001335,CL239946,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 5; ED10 parts manual page 96, item 5",ACTIVE
PN-001299,CL233389,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 7",ACTIVE
PN-001238,CL223877,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 8; ED10 parts manual page 93, item 31; ED10 parts manual page 96, item 9; ED10 parts manual page 96, item 11",ACTIVE
PN-001365,CL243997,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 9; ED10 parts manual page 93, item 40; ED10 parts manual page 96, item 10; ED10 parts manual page 96, item 19; ED10 parts manual page 99, item 12; ED10 parts manual page 101, item 24",ACTIVE
PN-001222,CL215190,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 10; ED10 parts manual page 93, item 24; ED10 parts manual page 96, item 28; ED10 parts manual page 96, item 42; ED10 parts manual page 99, item 7; ED10 parts manual page 101, item 23",ACTIVE
PN-001370,CL245205,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 11; ED10 parts manual page 96, item 29",ACTIVE
PN-001249,CL224772,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 12; ED10 parts manual page 93, item 22; ED10 parts manual page 96, item 30; ED10 parts manual page 96, item 39; ED10 parts manual page 99, item 4; ED10 parts manual page 101, item 20",ACTIVE
PN-001312,CL236989,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 13; ED10 parts manual page 93, item 21; ED10 parts manual page 96, item 31; ED10 parts manual page 96, item 40; ED10 parts manual page 101, item 21",ACTIVE
PN-001411,CL251306,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 14; ED10 parts manual page 96, item 32",ACTIVE
PN-001394,CL249680,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 14A; ED10 parts manual page 96, item 32A; ED10 parts manual page 99, item 3A; ED10 parts manual page 101, item 1A",ACTIVE
PN-001248,CL224771,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 15; ED10 parts manual page 93, item 19; ED10 parts manual page 96, item 37; ED10 parts manual page 101, item 18",ACTIVE
PN-001258,CL230857,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 16; ED10 parts manual page 93, item 18; ED10 parts manual page 96, item 34; ED10 parts manual page 96, item 36; ED10 parts manual page 99, item 1; ED10 parts manual page 101, item 1",ACTIVE
PN-001408,CL251052,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 17",ACTIVE
PN-001374,CL245916,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 20; ED10 parts manual page 96, item 38",ACTIVE
PN-001311,CL236810,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 23",ACTIVE
PN-001379,CL247655,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 26; ED10 parts manual page 96, item 17",ACTIVE
PN-001325,CL239230,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 28; ED10 parts manual page 93, item 36; ED10 parts manual page 96, item 15; ED10 parts manual page 96, item 24",ACTIVE
PN-001302,CL234350,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 29; ED10 parts manual page 93, item 37; ED10 parts manual page 96, item 13; ED10 parts manual page 96, item 20; ED10 parts manual page 96, item 23",ACTIVE
PN-001256,CL230829,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 30; ED10 parts manual page 96, item 12",ACTIVE
PN-001292,CL232088,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 33; ED10 parts manual page 96, item 27; ED10 parts manual page 101, item 25",ACTIVE
PN-001255,CL230822,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 34; ED10 parts manual page 96, item 26; ED10 parts manual page 101, item 26",ACTIVE
PN-001293,CL232089,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 35; ED10 parts manual page 96, item 25; ED10 parts manual page 101, item 27",ACTIVE
PN-001259,CL230860,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 38",ACTIVE
PN-001237,CL223874,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 39; ED10 parts manual page 93, item 42",ACTIVE
PN-001264,CL230906,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 41",ACTIVE
PN-001300,CL233390,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 93, item 43",ACTIVE
PN-001337,CL239948,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 94, item 44",ACTIVE
PN-001244,CL224106,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 94, item 45",ACTIVE
PN-001391,CL249572,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 94, item 46",ACTIVE
PN-001274,CL231252,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 94, item 47",ACTIVE
PN-001387,CL248200,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 94, item 48; ED10 parts manual page 96, item 43",ACTIVE
PN-001097,CL10J4,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 96, item 4",ACTIVE
PN-001262,CL230889,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 96, item 6; ED10 parts manual page 127, item 5",ACTIVE
PN-001301,CL23389,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 96, item 8",ACTIVE
PN-001339,CL239986,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 96, item 21",ACTIVE
PN-001378,CL247487,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 96, item 22; ED10 parts manual page 131, item 10",ACTIVE
PN-000108,224771,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 96, item 33",ACTIVE
PN-001409,CL251056,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 96, item 35",ACTIVE
PN-001250,CL224774,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 96, item 41; ED10 parts manual page 99, item 6; ED10 parts manual page 101, item 22",ACTIVE
PN-001331,CL239909,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 97, item 44",ACTIVE
PN-001369,CL244771,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 2",ACTIVE
PN-001395,CL249717,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 3",ACTIVE
PN-001265,CL230911,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 5",ACTIVE
PN-001211,CL214917,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 8",ACTIVE
PN-001418,CL251430,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 9",ACTIVE
PN-001421,CL251433,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 10",ACTIVE
PN-001420,CL251432,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 11",ACTIVE
PN-001423,CL251435,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 13",ACTIVE
PN-001392,CL249573,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 14",ACTIVE
PN-001419,CL251431,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 16",ACTIVE
PN-001416,CL251428,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 17",ACTIVE
PN-001417,CL251429,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 18",ACTIVE
PN-001260,CL230886,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 19",ACTIVE
PN-001243,CL224075,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 20",ACTIVE
PN-001410,CL251070,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 21",ACTIVE
PN-001485,CL76K227,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 22",ACTIVE
PN-001415,CL251426,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 23",ACTIVE
PN-001389,CL248917,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 24",ACTIVE
PN-001425,CL251440,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 25",ACTIVE
PN-001362,CL243259,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 26; ED10 parts manual page 103, item 10",ACTIVE
PN-001360,CL243257,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 26A; ED10 parts manual page 103, item 6; ED10 parts manual page 103, item 9",ACTIVE
PN-001426,CL251442,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 30",ACTIVE
PN-001427,CL251443,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 30A",ACTIVE
PN-001428,CL251444,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 30B",ACTIVE
PN-001429,CL251445,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 30C",ACTIVE
PN-001422,CL251434,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 31",ACTIVE
PN-001486,CL76K241,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 31A",ACTIVE
PN-001458,CL4E-6,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 32",ACTIVE
PN-001127,CL1C-618,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 33; ED10 parts manual page 123, item 18",ACTIVE
PN-001484,CL76K112,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 35",ACTIVE
PN-001406,CL250215,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 99, item 36",ACTIVE
PN-001359,CL243251,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 101, item 2; ED10 parts manual page 123, item 22",ACTIVE
PN-001413,CL251402,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 101, item 3",ACTIVE
PN-001341,CL240161,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 101, item 4",ACTIVE
PN-001254,CL230292,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 101, item 5",ACTIVE
PN-001388,CL248212,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 101, item 6",ACTIVE
PN-001332,CL239922,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 101, item 7",ACTIVE
PN-001095,CL10J-15,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 101, item 8",ACTIVE
PN-001268,CL230952,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 101, item 9",ACTIVE
PN-001340,CL240056,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 101, item 10",ACTIVE
PN-001283,CL231639,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 101, item 11",ACTIVE
PN-001266,CL230918,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 101, item 12",ACTIVE
PN-001333,CL239924,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 101, item 13",ACTIVE
PN-001456,CL4E-09,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 101, item 14",ACTIVE
PN-001133,CL1C-924,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 101, item 15",ACTIVE
PN-001373,CL245897,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 101, item 19",ACTIVE
PN-001261,CL230888,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 101, item 28; ED10 parts manual page 101, item 33; ED10 parts manual page 101, item 35",ACTIVE
PN-001280,CL231624,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 101, item 29; ED10 parts manual page 101, item 32",ACTIVE
PN-001393,CL249574,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 101, item 30",ACTIVE
PN-001294,CL232405,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 101, item 31",ACTIVE
PN-001236,CL223386,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 101, item 34",ACTIVE
PN-001407,CL250219,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 101, item 36",ACTIVE
PN-001288,CL231884,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 103, item 1; ED10 parts manual page 103, item 15",ACTIVE
PN-001285,CL231818,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 103, item 2",ACTIVE
PN-001433,CL25K-40400,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 103, item 4",ACTIVE
PN-001361,CL243258,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 103, item 5",ACTIVE
PN-001338,CL239980,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 103, item 7",ACTIVE
PN-001334,CL239932,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 103, item 8",ACTIVE
PN-001434,CL25K-40412,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 103, item 11",ACTIVE
PN-001432,CL25K-30026,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 103, item 12",ACTIVE
PN-001460,CL6 E-9,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 103, item 13",ACTIVE
PN-001084,CL1 C-928,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 103, item 14",ACTIVE
PN-001447,CL4 E-09,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 103, item 16",ACTIVE
PN-001083,CL1 C-920,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 103, item 17",ACTIVE
PN-001287,CL231878,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 103, item 27",ACTIVE
PN-001303,CL234651,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 106, item 1; ED10 parts manual page 106, item 25",ACTIVE
PN-001376,CL247475,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 106, item 2; ED10 parts manual page 106, item 24",ACTIVE
PN-001227,CL217657,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 106, item 3; ED10 parts manual page 106, item 23",ACTIVE
PN-001271,CL231158,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 106, item 4",ACTIVE
PN-001383,CL248023,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 106, item 5; ED10 parts manual page 109, item 2",ACTIVE
PN-001138,CL202200,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 106, item 6; ED10 parts manual page 106, item 7; ED10 parts manual page 106, item 17",ACTIVE
PN-001085,CL10 J-12,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 106, item 8",ACTIVE
PN-001355,CL242532,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 106, item 9",ACTIVE
PN-001094,CL10J-12,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 106, item 10",ACTIVE
